C,Mn,Si,Cr,Ni
0.6179855759728445,0.7940230842939212,2.9358882863327667,2.066151457070842,0.17783318469607878
1.0914224296976407,1.2884058062295218,1.4827303570868287,2.4846286474798456,1.8923028666895705
1.1770543762689252,2.1703166453818272,2.3170033478176233,2.0849960689953995,2.6544135797431085
0.6588859256709725,1.4242061056427353,1.3899887094206682,1.6058861806665963,0.8517001907208013
1.002980355286181,1.4569361951684605,0.5341371062462528,1.2682032878910685,2.0916700758717806
1.1782225291506727,2.205894440805868,1.024508361684997,1.8977395858739257,0.03129193543230724
0.38977635015671647,0.18598341528061701,1.6270226684773288,0.39572800756627724,0.13509393562000127
0.7698355592720623,1.2576128751081983,0.5850684384579297,1.0190954069422782,0.06748989742867373
1.2266256841676342,0.5192865587873375,2.9014192152791427,1.6340796057326301,1.432326504444633
0.5997949159742613,2.530272402305147,2.072641742354917,0.4330724975506084,0.4294875882906344
0.17875110644304132,0.931125804713092,0.8500464258132621,2.1017743224933665,0.7318447695807603
0.17047199544655667,0.5836683954975492,1.3317357499997526,2.3094764263754195,0.8743716652156032
1.2722163272490274,0.13311074145034252,2.9234220762673235,0.9267713531812307,2.005567599028186
1.2187018283305568,1.2467538729172138,0.6475501174210222,1.4173261418064191,2.165924589722689
1.2300005685362911,2.8144591915259634,1.3227317393958071,1.8399988916125167,0.7701667428991489
0.26533206875544724,2.1237366797401056,1.2392710205402264,2.4283586098325847,0.5684412956202777
0.2699782874207835,2.298266448753104,1.8301847932161484,0.8486159654897404,0.4908499597345579
0.24401514677436287,0.2780991410278816,1.4301424902529478,2.303483190301602,1.1359169385446668
0.9112726633884134,2.9578496447355187,2.8043354874038102,1.3076053971103687,2.3632801266947605
0.9124507383448277,2.09446210115388,2.7140169355964865,2.074676580582463,1.1875464138965832
0.8787748832606508,2.709673482791242,1.73747894760915,2.0508132572677704,1.771756009526913
1.4982431515579275,0.7197495674974749,1.8597379975999409,2.232958499904429,0.1749214531154295
1.3685356713991583,1.3883198169330508,2.564391567031276,0.38500695370563653,2.5657082746390523
0.39059255096976214,2.1951623740154336,0.8601235648092997,2.5625470073766725,0.00733529944861766
0.07308293380477959,1.8509049471818204,0.5284303376158482,1.9848187094334904,2.754468189902477
0.8262389274268915,2.3981389450869752,2.375352401638131,1.4146099706887365,2.8489976171140867
1.0933920328772966,1.9782994426742424,0.8727201358194433,1.042574679324143,1.8939959730323273
0.9570377623755894,1.9755529690191613,0.5270329260330063,0.3727975870581529,1.2297302029219854
0.21414366647130356,1.1388785995049502,0.29744370367433504,0.2505755611564602,1.233374866438306
1.0776681181763295,1.7559076906685924,1.848586535777097,1.0796016629693013,1.3843465652797935
1.216509088273929,2.7734649831829055,2.6793494998281244,1.5168482294274384,0.35166078261583944
0.051705345927006874,1.448427307187864,0.13225934613779677,1.499185038979733,1.6771559273367544
1.34804273011757,0.2764360072337102,2.59278748198173,1.225841119503765,0.04755043396188319
0.9351378729571757,1.642688159821573,2.4902117725579886,2.5011606300795313,2.770832498538028
0.12455754375129108,2.612048437809242,1.0203736029026418,0.847785732258876,1.016229922339816
0.5940747504333626,1.9089932544487107,0.6207389080833438,1.4271187183386136,0.07702010125796999
0.6023026359334321,1.8383763354446763,0.48470624611745483,2.563716915186931,0.19353964611774743
0.30928806047938306,0.20552502357354363,2.370610161023065,2.7977395193745886,0.8250148037954236
0.4408403859881871,1.4171722125783814,0.8962431594049581,1.0320468492589079,2.903564595294311
0.14541129514532553,0.9563142272035042,1.9164902109881141,1.386475256577953,0.26294181177949005
0.06511419912509137,0.5199544500165,1.435332058462204,1.6962334628114157,0.5125853332996776
1.2336460871211326,1.567755767158264,1.5038772403639151,2.8770579675324535,0.27910414626108637
0.9349037172127563,0.8744418353630947,2.2803604179730605,2.587599796976312,0.7491180366913126
0.5191739319177063,0.09687216780791963,2.7275792590561885,2.7668611664183294,2.4663592908050984
0.6755131546334417,0.28363133266004525,2.8676735268150315,2.393775352507708,1.678319937488667
1.302786841108817,1.3647760043549777,2.169695897127615,0.3210789029749903,0.9473901124044413
0.31408825106942995,0.14033328507315657,1.7924404748530525,0.5475453426006801,1.4922628996728444
1.1233495180067856,0.5475993280688932,1.8296124112483505,0.5942364712823267,2.1580499091357326
0.31340502046314783,2.6620832772202325,0.5656196869656297,0.5275374574772485,2.381146913125085
1.4043308658965354,0.29606557695104574,1.954895139878014,1.486997317307965,2.0281536252523567
1.4559978141885115,1.808878427793121,1.3289777973701553,2.5998869898024566,2.8111702620575856
1.3345518371114053,1.6676541646838778,1.175042608840685,1.0684338891857164,2.4908231553119555
0.6200905407552855,1.943109662463658,2.4195640350570953,0.7574443310475564,2.6945245027814964
0.4482582518485084,2.4007977625641406,2.1680317538974956,0.6510559834167969,2.3474284826829876
0.7931608007818358,1.4013738424914082,1.3199521303299486,0.8189249729450706,2.7295333025780084
0.3682064358775896,1.0226417967817343,1.8440553605091088,1.8216291463423788,0.07087109540869108
0.05344131193996304,2.6815210011413253,2.002807808493144,2.516376572549897,2.379633415662892
1.270846313704731,0.4168192444729073,1.570424887411763,1.5145054590802842,2.84321873226136
1.3679263216275641,2.1630315318243944,0.16449498469677248,2.0196551642710925,2.3586482703013534
0.09230639424629211,1.0665087272462652,0.19056137965513353,1.1214133402131559,1.4821282023444615
1.207252013891481,0.7089289010103345,2.937387961289413,0.1356568820134838,1.638253943451579
1.1205366750039918,2.6332616029760194,2.2256823292541306,0.28777542665151723,2.9210150329655273
0.9558305861026319,2.4095174663141785,0.22947588004775588,2.8188681873622152,1.785285552325254
0.7107062774428325,1.4790387932095963,0.7134112852825588,2.625174649550534,0.19299189483252854
0.9830122111222204,2.202578602343397,2.589629685653818,1.7637235537408193,1.9108402631477568
0.6403542735458206,2.404588512306654,1.9527222218925135,2.441255630422134,1.585708362399651
0.9116150701454413,1.6437693786467222,2.596518924080865,0.17334573290529398,2.1072184312671034
1.3517889562345111,0.7425916946928391,2.5127553560240683,0.2872193643128109,2.9730535395307243
0.45387261971880416,1.0720945061337495,1.1647479908666023,0.7336448023479694,2.86125030578343
0.28100901524191785,2.614410990389738,2.1802694838133663,2.8903788491364346,2.5429067368924665
1.1472626442189027,2.3248427894287476,0.15815226678005723,2.2983837801187716,0.1521130037840155
1.1482598274801377,1.8220774802578283,2.0030578430157,1.9653114297680618,2.679006426696684
0.7671212982326365,2.9203155147257758,0.8506548479281342,1.4943732305845718,0.47034356522642684
1.3773258685186955,1.9390786295688902,0.2505675171968138,0.5102825011278095,0.09044495055855273
1.2801493033785407,1.3651977294661053,2.059681195757644,0.4806483727558929,1.2288110462759936
1.0447587696066083,2.1033056474005605,0.1614368213172388,2.5961148733852815,1.0391550296659782
1.1084922291014971,1.1561155668674075,1.171403299372193,0.0694781279342861,0.42020131752337575
0.5743615268119071,2.4558959241837695,1.0677350685685534,0.15853792555013457,0.6054590783544871
0.2345206879059067,2.39916816000826,2.1539610332526986,0.5998118093179914,0.2546112880557847
0.08079841398088389,1.8131472844921752,2.5807169878808174,1.2690981277900453,2.8608819613289764
0.25682998999013745,1.1052343526222816,1.292861731061235,2.462913910267199,0.7105540123533093
1.0693187815547311,1.4653497389664825,1.3633850116770767,2.6708478019252944,1.065874464002169
0.007933319508017622,2.897937044237727,2.9675349437729555,2.9217312024095783,0.31836011502686434
1.0241346026830682,0.029306926431162394,1.7049511324556605,2.4042157558369284,2.6016770876648243
0.4854271167522533,1.580961571778825,0.6524812020396195,2.4943269168306013,1.1787231896153527
0.8448686298633432,0.9172259420191051,0.7193019058266835,1.2828246320810242,1.7264005424544764
1.1130185048932786,2.587971624887735,2.129379573477646,0.40760530124368644,2.159402653325628
0.5143389005407353,0.8686481848664591,1.3534488886651144,2.9261386561542304,1.1257015757361364
0.2244568806651449,2.7054835804787536,0.2526245827643343,1.982186229797025,2.065024122325871
0.9045193601221361,2.115225409307607,1.3600248759170386,0.8700534293468483,0.22772491829151975
0.07539929442667476,2.855807776397079,0.20494381731499212,2.067570156019426,0.48585232818731905
0.11129025837296602,2.965979168625129,0.8998811837318452,2.00861786902208,0.9530182336455794
0.6488530672578452,2.0484148118047694,2.6365598426619252,2.279995165114105,2.5452345891382087
1.0872614734382968,2.5255020701230864,2.380744644415672,2.8042221330597465,1.111324915144416
1.2948685676514535,1.0053742468508606,2.708474787262158,2.6073594826838398,1.34900000609393
0.2512643998606129,0.6687329798039671,1.6642022995137862,2.683808023878684,0.3784649824859462
0.05620793043487243,1.884407193225543,2.079661470971638,2.9386890000169426,1.40709590381798
1.0703487825888756,2.6703726013255515,0.7849042553708395,0.8703672503837645,1.1410325461189839
0.17091698917720854,2.246391950358608,2.6943353489052915,0.9045346496817881,0.6771550459439877
0.567259345893033,0.27997301367182736,0.3572532910833658,1.1606778112654168,1.6752665779883238
0.7988687749259711,2.097881292404246,1.0504109644406494,0.12850538415790036,2.7782060590030553
0.11617318946555766,1.6651040839976994,2.188684878885855,0.40751853528736537,2.557843131072403
0.6676490996144968,0.7651695557385921,0.900948429435015,0.4515475781520061,0.7860223948933072
1.1734534602587368,0.03784554897837089,1.0321491052492024,0.623007266321677,1.3143225837131587
1.0202811747717722,1.9355406261028776,1.9219140799754522,1.6855381214025114,1.1948566943939563
1.467634158883976,0.3249436224143133,1.5909840437955607,2.7864527102975236,2.784924035943871
0.7545996398369743,2.978217184470438,0.10330093302339749,0.07697100597389084,0.5544048319296256
0.8767877596295894,1.3714285987061552,1.3283693924134115,0.6570999389657153,1.7208891407428715
0.2943839108980668,2.0562547586263675,0.9456706953952333,2.5498590091934297,1.1452576623216055
0.5054720077494816,0.9845023069194583,2.8102002888052615,2.9431382823098677,2.3985655355277657
0.5856754309048209,1.9468460425933403,1.599772885006931,0.5808637842306246,0.9038665178813028
0.6862404096088621,0.2336391969567616,1.7417006328046325,1.4560333927982692,1.2567358067154561
0.5702440803389162,0.1459987985829787,2.4268317198297638,0.2007011431820096,1.8909020247878794
0.3631339146739825,0.8362833630112408,2.558428932388408,0.8483860930673327,0.31957146222534605
0.44996964121048594,1.9974217887495131,1.0681990564618782,2.1572605935370825,0.09260875372601218
0.6907640695895065,2.3007222604694353,2.9967988605804616,1.9956725209782058,1.2732968930774105
1.2348971085795664,2.3563550729513087,0.5122722905301835,0.12928216963350347,0.6093079958784728
0.06278631762006254,0.2770333270732719,2.9971155077415443,2.186662354137722,2.81204108762588
1.0745659717088158,1.8707148097901736,2.306186960989677,0.4292394364578547,1.1095153292781146
0.4979274809012977,1.6537837802778022,2.9407011765593083,2.521805025287488,0.14709066516158553
0.36682132903634734,2.1405240141154387,0.5218322496967519,2.6351217539072556,1.3731366849271298
0.681609063428752,0.08592739989873877,2.680130942042547,2.3097849507226056,2.022497809745957
1.1489097787107905,1.7969953196981288,2.1712655807323493,2.064612750539916,2.1183205580613165
0.030985756783409424,2.9747876976061334,0.5148984999921147,1.1071422239325244,1.0230186894219053
0.5787588393542149,2.0770242731459994,0.39787111478065773,2.772207689060528,2.995465392524588
1.3141052449079669,1.071016404614309,2.377031526024224,2.4331715748212615,0.6512386728918188
0.3472862960002584,1.354476156502856,0.09931245183959814,2.855870430151356,2.9544974583279986
0.9176538401178178,2.197450276874895,1.2086787314094902,1.5667402508453843,1.3723730454455634
0.779961981357786,1.5260711149786044,2.7559404329143864,0.8199162630729853,1.7783991137585984
1.028146611637331,1.4393064832312872,0.9381978640290685,2.3788681007765997,2.098744282072261
1.3459626776181752,0.920662984400012,1.7294390819963095,1.1180141527660865,2.554807985115243
1.2387634195409012,1.4671347962994266,0.7837461783866875,1.1142677225119892,0.9193528272345042
1.3989471500724706,2.2053012885419965,2.35335898577471,0.2566993114891444,0.4512946866136097
0.475732714167902,1.4135679876719112,1.4652381831100376,1.8630055268868162,1.8308009206215914
0.1508121653001568,0.20100306712027227,2.2389489021286426,1.1773737182096968,2.7331525607576106
0.7292047751877606,1.2934921451674555,1.4274201870894048,0.9244608625809598,0.01217871407958504
0.7631387078797323,0.8700538058119917,2.2195824137050097,2.822005595762416,2.0324651823035738
0.24866373917652057,1.1653388194415153,1.4450340731431948,2.3144157916059607,1.1283581648738563
0.5829634203475915,0.9055812923235009,0.15031230287561803,0.6850076703509339,2.4314839918439635
1.1389510678677846,0.9390711933595441,2.653523607462748,2.2374641559173956,2.8887172407385773
0.38646868927207534,2.9181147775760747,2.168733236575129,1.968050659840808,0.9366367306046706
0.8297271523019554,1.113184237021614,1.772051655766615,0.2530709577709598,2.873767386670185
0.8969218040960187,0.10194028881223016,2.762962119965339,0.8420231694202399,1.4821308589576203
0.019959879197097685,0.757790559715561,2.7513601722421677,0.6806817768461827,0.7905027004787908
0.7954528740375584,2.833514974236231,2.455902429772217,2.3698370521363428,2.1530827328858964
1.080789090480315,2.1901538935077465,0.36866173131022595,2.9328792133114043,1.8569619432287747
0.37025899029976567,0.611894344162342,0.48047710494590945,1.9012889537917657,0.3929099288863688
0.9168986645468079,1.253686360272562,2.4661020111985783,1.313049179919823,2.225929268273659
0.6500420958633251,0.37229073961083614,1.1060174126016724,2.903080672721104,0.16104433206424917
0.6463218674535007,2.161362720786989,2.4178748858938723,2.297235823021292,0.3481929589506647
0.24508124608531795,2.5378775700237126,2.5884933025928194,1.0904428444464231,1.4200209849704097
0.010682118553221542,1.0699606244012814,1.855962258431908,0.019394192114836062,1.7133627279702366
1.4706772233133953,2.7364257722928604,2.694686191938037,1.053898943380083,2.308757779682894
0.5642483109997503,0.4433969118024228,0.9582485772180638,1.5113921123277652,0.07135297696604248
1.4815724363480758,2.1680369205148464,1.3458763272235443,0.20669738373525903,2.0817392069224674
1.1670597819150794,1.5243398554886214,0.7309698114588199,2.034624761817334,0.8016770868754356
0.08437038731510865,2.7272282056520236,1.623375835690116,2.101611188852957,2.750287006311965
0.34173248705992354,1.2789631784764257,2.8740046275850952,0.5792457184914058,0.6662410503153559
0.8067834124909405,2.9636459694534674,2.0959281935516065,1.6528987787240164,2.124190984966491
1.0609288349369461,1.22790412928586,1.110684104495149,0.28731621752527203,1.3832385222505414
0.7356236174762882,2.868966880610667,1.9724671773653868,2.3812000137181535,2.1852128756465166
1.3289292070877226,0.9412893007741663,2.8965834863723083,2.3906377653938953,1.8628472737466923
1.134206170195538,1.5808654750148232,1.250535259944514,1.4467896530295794,1.801545648880048
0.8075220041039162,2.981951343994911,1.3264684305334806,1.1307715443354764,1.3187055655901538
0.4786715707378485,1.7758144382381906,0.8471035132484115,2.1333299391972353,1.5698628614052188
1.3310603689265332,1.12603202466287,1.0146940675907503,2.528757716115079,1.536025861060278
1.2107551916970993,1.758855420584124,0.9174154963311298,0.8442754166842119,1.2048876972779015
1.1771924294224285,2.125813395608117,2.5996864868031175,0.33791300483253495,2.1057506145615377
1.0029842420418964,0.5902194908246179,1.1763178533108607,1.9582902854201376,1.5515793703970824
0.11621470253798294,0.9048993295191341,0.9251749915421108,1.8691707317865178,2.2390776014850453
0.9377281361887768,2.507992774556276,1.0226003800456729,1.0321126016751587,1.5870515944298713
1.0641337371323403,2.964462149173266,1.6255414173417684,0.7519472715420665,1.8372677225189826
1.127745442538118,1.1109173107122596,0.989949920442415,2.5778466911718336,2.990035483122982
0.9864390160561971,1.1782807356342935,1.4829296397847602,2.6998102103090003,0.2949318616909504
0.8506677201720736,2.1993609997556356,1.9910889914773788,2.910822303276094,2.0716860754912725
1.1371381644311296,2.465219076895638,2.769637140363251,2.262602761214489,2.642012992032278
1.019314295410144,0.5408761912283112,2.303241732084135,1.5940086600283165,1.8092045161084553
1.4452659421801832,1.0443863954172026,0.7390593751865969,2.175301435314409,2.791393543787249
1.4884991221667443,0.021884509891076043,2.4912951692192986,2.056162625052586,0.8369996966716013
0.8610031117016351,2.002431080788832,1.0387904256745246,1.3836550566875458,0.4389548928087471
0.6954922661355429,1.5117269180320287,2.973306241150954,0.5217648277860422,1.0660531307621115
1.3447692146473973,2.282544964514087,1.9229259636085179,1.2610046683196698,1.826440818732311
0.573041340121338,1.567064929239044,2.8651620212834135,0.25050235482560224,0.27161415902883146
0.4884807084706745,0.16568067823807398,2.8927211936483186,2.9694660006806655,2.210138302785733
0.5779629903203677,0.06206211968773889,1.4753739215489285,0.6909925117917337,1.125927900071034
0.33959456961115264,0.17397810888517995,2.3995690425500737,1.3760899682694268,0.4806193654689038
0.6378980814586335,0.014490723476155987,2.426177506275481,0.5118622234663337,2.0322401620174997
0.738477752028065,2.7729215388842614,0.8756056115730477,0.12610161390577412,0.20426508856252956
0.7470460960865024,2.5597655277681666,2.79439627515944,1.5743807025762182,2.4017576198285626
0.28492256792625054,0.3978088626012467,2.9741352297886396,0.11581894863800624,1.615864899647038
0.21892423435106578,2.2880089054127675,0.6068349162125657,1.8179615976457772,0.7882769943772646
0.9454103045538123,2.860977478509519,1.2305664135289913,2.416305706479919,1.2312448129995301
0.24465955866743994,2.2259697932642726,1.8580813063089314,1.900457678357947,1.401851898351555
0.21958682293059084,0.09213589979022041,1.4224733997423,2.935510613234757,1.1107486927537114
0.24593526761374496,1.9539489864154453,1.7951397408132106,1.842785804834549,0.19100636911280844
1.2518239044185429,0.6156017806534642,0.9096443925156236,2.019990138848452,2.07410799962054
0.8623913289778884,0.8841093036525522,1.7248175945179725,1.311212919836088,2.209745119307331
1.277125145072846,2.7361332575165846,2.972543679084487,1.9787843683106623,0.8004145075123472
0.37915903703367526,1.8591171118048695,1.6604345072506819,1.1600433530599683,0.2945273953162527
0.9974845664408112,2.505325820131694,1.5889332154660831,1.5471695041470634,2.9852891709655296
0.2743406721195274,2.2603316922451056,0.946704230241562,1.3800175682088192,2.9706474024310947
1.3903170292899072,2.304323181379243,0.8844070718091025,0.4986763979979766,1.776402910829498
1.313023771741057,2.409368048927016,1.9563553561174607,2.3935007760638976,1.7935157168689233
0.5778462613757842,2.066654087614997,1.0199586352590613,1.5102448711827092,2.3458301110024355
1.2648056873922566,2.847406123914808,1.9945821741256933,1.4245935944918584,0.6847831498439354
0.24602942765280494,0.7041246327086446,1.3536848110794582,2.0150238085896834,2.94210335594232
1.2854791668341408,2.4812093555271444,0.036903404081806035,1.5832943196891525,1.4027469966990005
0.1262416168603278,1.9258398740490896,0.9045062932141791,2.798003411733821,2.4763066110138308
1.1960373645670828,1.8215409573703347,0.054392232335711554,1.660552401327401,2.9068977180386204
